state,map,district,metric,value,map_approved
PA,senate_dem_1,11,pvi,-26.3584655153264,FALSE
PA,senate_dem_1,11,vap_race_white,84.29,FALSE
PA,senate_dem_1,11,vap_race_black,3.21,FALSE
PA,senate_dem_1,11,vap_race_hispanic,7.73,FALSE
PA,senate_dem_1,11,vap_race_asian,2.08,FALSE
PA,senate_dem_1,11,vap_race_other,2.69,FALSE
PA,senate_dem_1,12,competitive,0,FALSE
PA,senate_dem_1,12,pvi,14.0504672641717,FALSE
PA,senate_dem_1,12,vap_race_white,77.46,FALSE
PA,senate_dem_1,12,vap_race_black,12.48,FALSE
PA,senate_dem_1,12,vap_race_hispanic,2.19,FALSE
PA,senate_dem_1,12,vap_race_asian,4.44,FALSE
PA,senate_dem_1,12,vap_race_other,3.43,FALSE
PA,senate_dem_1,13,competitive,0,FALSE
PA,senate_dem_1,13,pvi,-44.7148966400873,FALSE
PA,senate_dem_1,13,vap_race_white,90.67,FALSE
PA,senate_dem_1,13,vap_race_black,2.34,FALSE
PA,senate_dem_1,13,vap_race_hispanic,2.92,FALSE
PA,senate_dem_1,13,vap_race_asian,1.19,FALSE
PA,senate_dem_1,13,vap_race_other,2.87,FALSE
PA,senate_dem_1,14,competitive,0,FALSE
PA,senate_dem_1,14,pvi,-38.2012534827685,FALSE
PA,senate_dem_1,14,vap_race_white,92.37,FALSE
PA,senate_dem_1,14,vap_race_black,2.73,FALSE
PA,senate_dem_1,14,vap_race_hispanic,1.25,FALSE
PA,senate_dem_1,14,vap_race_asian,0.59,FALSE
PA,senate_dem_1,14,vap_race_other,3.06,FALSE
PA,senate_dem_1,15,competitive,0,FALSE
PA,senate_dem_1,15,pvi,-42.0817254967618,FALSE
PA,senate_dem_1,15,vap_race_white,90.5,FALSE
PA,senate_dem_1,15,vap_race_black,2.8,FALSE
PA,senate_dem_1,15,vap_race_hispanic,2.02,FALSE
PA,senate_dem_1,15,vap_race_asian,1.57,FALSE
PA,senate_dem_1,15,vap_race_other,3.1,FALSE
PA,senate_dem_1,16,competitive,0,FALSE
PA,senate_dem_1,16,pvi,-24.5277775680029,FALSE
PA,senate_dem_1,16,vap_race_white,89.15,FALSE
PA,senate_dem_1,16,vap_race_black,4,FALSE
PA,senate_dem_1,16,vap_race_hispanic,2.09,FALSE
PA,senate_dem_1,16,vap_race_asian,1.31,FALSE
PA,senate_dem_1,16,vap_race_other,3.45,FALSE
PA,senate_dem_1,17,competitive,1,FALSE
PA,senate_dem_1,17,pvi,1.91277427611791,FALSE
PA,senate_dem_1,17,vap_race_white,82.28,FALSE
PA,senate_dem_1,17,vap_race_black,8.7,FALSE
PA,senate_dem_1,17,vap_race_hispanic,2.24,FALSE
PA,senate_dem_1,17,vap_race_asian,3.28,FALSE
PA,senate_dem_1,17,vap_race_other,3.5,FALSE
PA,senate_dem_1,statewide,efficiency_gap,3.0066667066516,FALSE
PA,senate_dem_1,statewide,median,-2.19661474266657,FALSE
PA,senate_dem_2,1,competitive,1,FALSE
PA,senate_dem_2,1,pvi,3.67335241180367,FALSE
PA,senate_dem_2,1,vap_race_white,79.73,FALSE
PA,senate_dem_2,1,vap_race_black,5.23,FALSE
PA,senate_dem_2,1,vap_race_hispanic,5.28,FALSE
PA,senate_dem_2,1,vap_race_asian,6.7,FALSE
PA,senate_dem_2,1,vap_race_other,3.06,FALSE
PA,senate_dem_2,2,competitive,0,FALSE
PA,senate_dem_2,2,pvi,55.5771751903071,FALSE
PA,senate_dem_2,2,vap_race_white,37.99,FALSE
PA,senate_dem_2,2,vap_race_black,27.2,FALSE
PA,senate_dem_2,2,vap_race_hispanic,22.11,FALSE
PA,senate_dem_2,2,vap_race_asian,8.89,FALSE
PA,senate_dem_2,2,vap_race_other,3.81,FALSE
PA,senate_dem_2,3,competitive,0,FALSE
PA,senate_dem_2,3,pvi,74.5878106389071,FALSE
PA,senate_dem_2,3,vap_race_white,33.13,FALSE
PA,senate_dem_2,3,vap_race_black,50.41,FALSE
PA,senate_dem_2,3,vap_race_hispanic,5.12,FALSE
PA,senate_dem_2,3,vap_race_asian,7.58,FALSE
PA,senate_dem_2,3,vap_race_other,3.76,FALSE
PA,senate_dem_2,4,competitive,0,FALSE
PA,senate_dem_2,4,pvi,14.1451698226013,FALSE
PA,senate_dem_2,4,vap_race_white,77.09,FALSE
PA,senate_dem_2,4,vap_race_black,7.1,FALSE
PA,senate_dem_2,4,vap_race_hispanic,5.22,FALSE
PA,senate_dem_2,4,vap_race_asian,7.59,FALSE
PA,senate_dem_2,4,vap_race_other,3,FALSE
PA,senate_dem_2,5,competitive,0,FALSE
PA,senate_dem_2,5,pvi,14.4202390259637,FALSE
PA,senate_dem_2,5,vap_race_white,70.06,FALSE
PA,senate_dem_2,5,vap_race_black,16.46,FALSE
PA,senate_dem_2,5,vap_race_hispanic,5.33,FALSE
PA,senate_dem_2,5,vap_race_asian,5.18,FALSE
PA,senate_dem_2,5,vap_race_other,2.97,FALSE
PA,senate_dem_2,6,competitive,1,FALSE
PA,senate_dem_2,6,pvi,4.28238123033504,FALSE
PA,senate_dem_2,6,vap_race_white,73.91,FALSE
PA,senate_dem_2,6,vap_race_black,5.27,FALSE
PA,senate_dem_2,6,vap_race_hispanic,13.44,FALSE
PA,senate_dem_2,6,vap_race_asian,4.49,FALSE
PA,senate_dem_2,6,vap_race_other,2.89,FALSE
PA,senate_dem_2,7,competitive,1,FALSE
PA,senate_dem_2,7,pvi,-0.632919401820882,FALSE
PA,senate_dem_2,7,vap_race_white,72.51,FALSE
PA,senate_dem_2,7,vap_race_black,5.13,FALSE
PA,senate_dem_2,7,vap_race_hispanic,16.09,FALSE
PA,senate_dem_2,7,vap_race_asian,3.33,FALSE
PA,senate_dem_2,7,vap_race_other,2.93,FALSE
PA,senate_dem_2,8,competitive,0,FALSE
PA,senate_dem_2,8,pvi,-8.8125464279208,FALSE
PA,senate_dem_2,8,vap_race_white,78.21,FALSE
PA,senate_dem_2,8,vap_race_black,5.75,FALSE
PA,senate_dem_2,8,vap_race_hispanic,10.99,FALSE
PA,senate_dem_2,8,vap_race_asian,2.01,FALSE
PA,senate_dem_2,8,vap_race_other,3.04,FALSE
PA,senate_dem_2,9,competitive,0,FALSE
PA,senate_dem_2,9,pvi,-40.4158319542696,FALSE
PA,senate_dem_2,9,vap_race_white,90.78,FALSE
PA,senate_dem_2,9,vap_race_black,2.63,FALSE
PA,senate_dem_2,9,vap_race_hispanic,3.04,FALSE
PA,senate_dem_2,9,vap_race_asian,0.83,FALSE
PA,senate_dem_2,9,vap_race_other,2.72,FALSE
PA,senate_dem_2,10,competitive,0,FALSE
PA,senate_dem_2,10,pvi,-14.189505493451,FALSE
PA,senate_dem_2,10,vap_race_white,75.8,FALSE
PA,senate_dem_2,10,vap_race_black,9.37,FALSE
PA,senate_dem_2,10,vap_race_hispanic,7.69,FALSE
PA,senate_dem_2,10,vap_race_asian,3.6,FALSE
PA,senate_dem_2,10,vap_race_other,3.54,FALSE
PA,senate_dem_2,11,competitive,0,FALSE
PA,senate_dem_2,11,pvi,-22.5828209182277,FALSE
PA,senate_dem_2,11,vap_race_white,82.01,FALSE
PA,senate_dem_2,11,vap_race_black,3.22,FALSE
PA,senate_dem_2,11,vap_race_hispanic,9.58,FALSE
PA,senate_dem_2,11,vap_race_asian,2.62,FALSE
PA,senate_dem_2,11,vap_race_other,2.58,FALSE
PA,senate_dem_2,12,competitive,0,FALSE
PA,senate_dem_2,12,pvi,13.9656390564921,FALSE
PA,senate_dem_2,12,vap_race_white,77.46,FALSE
PA,senate_dem_2,12,vap_race_black,12.48,FALSE
PA,senate_dem_2,12,vap_race_hispanic,2.19,FALSE
PA,senate_dem_2,12,vap_race_asian,4.44,FALSE
PA,senate_dem_2,12,vap_race_other,3.43,FALSE
PA,senate_dem_2,13,competitive,0,FALSE
PA,senate_dem_2,13,pvi,-44.1262051751392,FALSE
PA,senate_dem_2,13,vap_race_white,90.08,FALSE
PA,senate_dem_2,13,vap_race_black,2.19,FALSE
PA,senate_dem_2,13,vap_race_hispanic,3.14,FALSE
PA,senate_dem_2,13,vap_race_asian,1.69,FALSE
PA,senate_dem_2,13,vap_race_other,2.89,FALSE
PA,senate_dem_2,14,competitive,0,FALSE
PA,senate_dem_2,14,pvi,-35.4191812850943,FALSE
PA,senate_dem_2,14,vap_race_white,91.74,FALSE
PA,senate_dem_2,14,vap_race_black,3.17,FALSE
PA,senate_dem_2,14,vap_race_hispanic,1.34,FALSE
PA,senate_dem_2,14,vap_race_asian,0.63,FALSE
PA,senate_dem_2,14,vap_race_other,3.12,FALSE
PA,senate_dem_2,15,competitive,0,FALSE
PA,senate_dem_2,15,pvi,-43.1400117751704,FALSE
PA,senate_dem_2,15,vap_race_white,91.65,FALSE
PA,senate_dem_2,15,vap_race_black,2.05,FALSE
PA,senate_dem_2,15,vap_race_hispanic,1.82,FALSE
PA,senate_dem_2,15,vap_race_asian,1.5,FALSE
PA,senate_dem_2,15,vap_race_other,2.98,FALSE
PA,senate_dem_2,16,competitive,0,FALSE
PA,senate_dem_2,16,pvi,-24.5305816824853,FALSE
PA,senate_dem_2,16,vap_race_white,89.14,FALSE
PA,senate_dem_2,16,vap_race_black,4,FALSE
PA,senate_dem_2,16,vap_race_hispanic,2.09,FALSE
PA,senate_dem_2,16,vap_race_asian,1.31,FALSE
PA,senate_dem_2,16,vap_race_other,3.45,FALSE
PA,senate_dem_2,17,competitive,1,FALSE
PA,senate_dem_2,17,pvi,1.8279460684383,FALSE
PA,senate_dem_2,17,vap_race_white,82.28,FALSE
PA,senate_dem_2,17,vap_race_black,8.7,FALSE
PA,senate_dem_2,17,vap_race_hispanic,2.24,FALSE
PA,senate_dem_2,17,vap_race_asian,3.28,FALSE
PA,senate_dem_2,17,vap_race_other,3.5,FALSE
PA,senate_dem_2,statewide,efficiency_gap,2.91484930795058,FALSE
PA,senate_dem_2,statewide,median,2.26604659817912,FALSE
PA,updated_preliminary_plan,1,competitive,1,FALSE
PA,updated_preliminary_plan,1,pvi,-0.0388254107922847,FALSE
PA,updated_preliminary_plan,1,vap_race_white,81.95,FALSE
PA,updated_preliminary_plan,1,vap_race_black,3.78,FALSE
PA,updated_preliminary_plan,1,vap_race_hispanic,5.04,FALSE
PA,updated_preliminary_plan,1,vap_race_asian,6.29,FALSE
PA,updated_preliminary_plan,1,vap_race_other,2.93,FALSE
PA,updated_preliminary_plan,2,competitive,0,FALSE
PA,updated_preliminary_plan,2,pvi,43.3659270567125,FALSE
PA,updated_preliminary_plan,2,vap_race_white,43.04,FALSE
PA,updated_preliminary_plan,2,vap_race_black,21.73,FALSE
PA,updated_preliminary_plan,2,vap_race_hispanic,21.96,FALSE
PA,updated_preliminary_plan,2,vap_race_asian,9.52,FALSE
PA,updated_preliminary_plan,2,vap_race_other,3.75,FALSE
PA,updated_preliminary_plan,3,competitive,0,FALSE
PA,updated_preliminary_plan,3,pvi,78.206456674094,FALSE
PA,updated_preliminary_plan,3,vap_race_white,31.58,FALSE
PA,updated_preliminary_plan,3,vap_race_black,51.91,FALSE
PA,updated_preliminary_plan,3,vap_race_hispanic,5.46,FALSE
PA,updated_preliminary_plan,3,vap_race_asian,7.23,FALSE
PA,updated_preliminary_plan,3,vap_race_other,3.82,FALSE
PA,updated_preliminary_plan,4,competitive,0,FALSE
PA,updated_preliminary_plan,4,pvi,23.0254644925449,FALSE
PA,updated_preliminary_plan,4,vap_race_white,74.29,FALSE
PA,updated_preliminary_plan,4,vap_race_black,9.67,FALSE
PA,updated_preliminary_plan,4,vap_race_hispanic,5.32,FALSE
PA,updated_preliminary_plan,4,vap_race_asian,7.54,FALSE
PA,updated_preliminary_plan,4,vap_race_other,3.18,FALSE
PA,updated_preliminary_plan,5,competitive,0,FALSE
PA,updated_preliminary_plan,5,pvi,21.3282482225843,FALSE
PA,updated_preliminary_plan,5,vap_race_white,67.26,FALSE
PA,updated_preliminary_plan,5,vap_race_black,19.13,FALSE
PA,updated_preliminary_plan,5,vap_race_hispanic,4.73,FALSE
PA,updated_preliminary_plan,5,vap_race_asian,5.94,FALSE
PA,updated_preliminary_plan,5,vap_race_other,2.95,FALSE
PA,updated_preliminary_plan,6,competitive,1,FALSE
PA,updated_preliminary_plan,6,pvi,1.27678778782892,FALSE
PA,updated_preliminary_plan,6,vap_race_white,73.69,FALSE
PA,updated_preliminary_plan,6,vap_race_black,5.2,FALSE
PA,updated_preliminary_plan,6,vap_race_hispanic,14.05,FALSE
PA,updated_preliminary_plan,6,vap_race_asian,4.13,FALSE
PA,updated_preliminary_plan,6,vap_race_other,2.94,FALSE
PA,updated_preliminary_plan,7,competitive,1,FALSE
PA,updated_preliminary_plan,7,pvi,-3.36724668947021,FALSE
PA,updated_preliminary_plan,7,vap_race_white,72.56,FALSE
PA,updated_preliminary_plan,7,vap_race_black,5.2,FALSE
PA,updated_preliminary_plan,7,vap_race_hispanic,16.18,FALSE
PA,updated_preliminary_plan,7,vap_race_asian,3.16,FALSE
PA,updated_preliminary_plan,7,vap_race_other,2.9,FALSE
PA,updated_preliminary_plan,8,competitive,0,FALSE
PA,updated_preliminary_plan,8,pvi,-12.8646870207341,FALSE
PA,updated_preliminary_plan,8,vap_race_white,81.57,FALSE
PA,updated_preliminary_plan,8,vap_race_black,5.49,FALSE
PA,updated_preliminary_plan,8,vap_race_hispanic,7.82,FALSE
PA,updated_preliminary_plan,8,vap_race_asian,1.91,FALSE
PA,updated_preliminary_plan,8,vap_race_other,3.21,FALSE
PA,updated_preliminary_plan,9,competitive,0,FALSE
PA,updated_preliminary_plan,9,pvi,-39.2753803957932,FALSE
PA,updated_preliminary_plan,9,vap_race_white,88.11,FALSE
PA,updated_preliminary_plan,9,vap_race_black,2.53,FALSE
PA,updated_preliminary_plan,9,vap_race_hispanic,5.85,FALSE
PA,updated_preliminary_plan,9,vap_race_asian,0.88,FALSE
PA,updated_preliminary_plan,9,vap_race_other,2.63,FALSE
PA,updated_preliminary_plan,10,competitive,0,FALSE
PA,updated_preliminary_plan,10,pvi,-21.8503798019746,FALSE
PA,updated_preliminary_plan,10,vap_race_white,80,FALSE
PA,updated_preliminary_plan,10,vap_race_black,6.76,FALSE
PA,updated_preliminary_plan,10,vap_race_hispanic,7.25,FALSE
PA,updated_preliminary_plan,10,vap_race_asian,2.69,FALSE
PA,updated_preliminary_plan,10,vap_race_other,3.3,FALSE
PA,updated_preliminary_plan,11,competitive,0,FALSE
PA,updated_preliminary_plan,11,pvi,-22.5762332949519,FALSE
PA,updated_preliminary_plan,11,vap_race_white,81.98,FALSE
PA,updated_preliminary_plan,11,vap_race_black,3.21,FALSE
PA,updated_preliminary_plan,11,vap_race_hispanic,9.69,FALSE
PA,updated_preliminary_plan,11,vap_race_asian,2.56,FALSE
PA,updated_preliminary_plan,11,vap_race_other,2.57,FALSE
PA,updated_preliminary_plan,12,competitive,0,FALSE
PA,updated_preliminary_plan,12,pvi,-37.9505340871941,FALSE
PA,updated_preliminary_plan,12,vap_race_white,90.57,FALSE
PA,updated_preliminary_plan,12,vap_race_black,2.5,FALSE
PA,updated_preliminary_plan,12,vap_race_hispanic,1.94,FALSE
PA,updated_preliminary_plan,12,vap_race_asian,2.02,FALSE
PA,updated_preliminary_plan,12,vap_race_other,2.97,FALSE
PA,updated_preliminary_plan,13,competitive,0,FALSE
PA,updated_preliminary_plan,13,pvi,-37.89718959345,FALSE
PA,updated_preliminary_plan,13,vap_race_white,86.12,FALSE
PA,updated_preliminary_plan,13,vap_race_black,5.01,FALSE
PA,updated_preliminary_plan,13,vap_race_hispanic,3.67,FALSE
PA,updated_preliminary_plan,13,vap_race_asian,2.13,FALSE
PA,updated_preliminary_plan,13,vap_race_other,3.07,FALSE
PA,updated_preliminary_plan,14,competitive,0,FALSE
PA,updated_preliminary_plan,14,pvi,-38.9150411120506,FALSE
PA,updated_preliminary_plan,14,vap_race_white,92.54,FALSE
PA,updated_preliminary_plan,14,vap_race_black,2.62,FALSE
PA,updated_preliminary_plan,14,vap_race_hispanic,1.19,FALSE
PA,updated_preliminary_plan,14,vap_race_asian,0.67,FALSE
PA,updated_preliminary_plan,14,vap_race_other,2.98,FALSE
PA,updated_preliminary_plan,15,competitive,0,FALSE
PA,updated_preliminary_plan,15,pvi,27.3948334971503,FALSE
PA,updated_preliminary_plan,15,vap_race_white,71.85,FALSE
PA,updated_preliminary_plan,15,vap_race_black,17.3,FALSE
PA,updated_preliminary_plan,15,vap_race_hispanic,2.59,FALSE
PA,updated_preliminary_plan,15,vap_race_asian,4.51,FALSE
PA,updated_preliminary_plan,15,vap_race_other,3.76,FALSE
PA,updated_preliminary_plan,16,competitive,0,FALSE
PA,updated_preliminary_plan,16,pvi,-24.1287025482769,FALSE
PA,updated_preliminary_plan,16,vap_race_white,89.08,FALSE
PA,updated_preliminary_plan,16,vap_race_black,4.01,FALSE
PA,updated_preliminary_plan,16,vap_race_hispanic,2.09,FALSE
PA,updated_preliminary_plan,16,vap_race_asian,1.31,FALSE
PA,updated_preliminary_plan,16,vap_race_other,3.5,FALSE
PA,updated_preliminary_plan,17,competitive,0,FALSE
PA,updated_preliminary_plan,17,pvi,-9.53953956894283,FALSE
PA,updated_preliminary_plan,17,vap_race_white,87.87,FALSE
PA,updated_preliminary_plan,17,vap_race_black,3.85,FALSE
PA,updated_preliminary_plan,17,vap_race_hispanic,1.9,FALSE
PA,updated_preliminary_plan,17,vap_race_asian,3.14,FALSE
PA,updated_preliminary_plan,17,vap_race_other,3.23,FALSE
PA,updated_preliminary_plan,statewide,efficiency_gap,-3.53340473150129,FALSE
PA,updated_preliminary_plan,statewide,median,-6.64057356894283,FALSE
PA,voters_of_commonwealth,1,competitive,1,FALSE
PA,voters_of_commonwealth,1,pvi,-1.49375387192205,FALSE
PA,voters_of_commonwealth,1,vap_race_white,81.52,FALSE
PA,voters_of_commonwealth,1,vap_race_black,4.13,FALSE
PA,voters_of_commonwealth,1,vap_race_hispanic,5.27,FALSE
PA,voters_of_commonwealth,1,vap_race_asian,6.06,FALSE
PA,voters_of_commonwealth,1,vap_race_other,3.02,FALSE
PA,voters_of_commonwealth,2,competitive,0,FALSE
PA,voters_of_commonwealth,2,pvi,56.7847487289489,FALSE
PA,voters_of_commonwealth,2,vap_race_white,35.06,FALSE
PA,voters_of_commonwealth,2,vap_race_black,30.07,FALSE
PA,voters_of_commonwealth,2,vap_race_hispanic,22.21,FALSE
PA,voters_of_commonwealth,2,vap_race_asian,8.96,FALSE
PA,voters_of_commonwealth,2,vap_race_other,3.7,FALSE
PA,voters_of_commonwealth,3,competitive,0,FALSE
PA,voters_of_commonwealth,3,pvi,74.7886378719355,FALSE
PA,voters_of_commonwealth,3,vap_race_white,33.82,FALSE
PA,voters_of_commonwealth,3,vap_race_black,49.98,FALSE
PA,voters_of_commonwealth,3,vap_race_hispanic,4.96,FALSE
PA,voters_of_commonwealth,3,vap_race_asian,7.4,FALSE
PA,voters_of_commonwealth,3,vap_race_other,3.85,FALSE
PA,voters_of_commonwealth,4,competitive,0,FALSE
PA,voters_of_commonwealth,4,pvi,23.5353045113281,FALSE
PA,voters_of_commonwealth,4,vap_race_white,73.95,FALSE
PA,voters_of_commonwealth,4,vap_race_black,9.19,FALSE
PA,voters_of_commonwealth,4,vap_race_hispanic,5.34,FALSE
PA,voters_of_commonwealth,4,vap_race_asian,8.5,FALSE
PA,voters_of_commonwealth,4,vap_race_other,3.02,FALSE
PA,voters_of_commonwealth,5,competitive,0,FALSE
PA,voters_of_commonwealth,5,pvi,17.3881975620826,FALSE
PA,voters_of_commonwealth,5,vap_race_white,72.98,FALSE
PA,voters_of_commonwealth,5,vap_race_black,12.56,FALSE
PA,voters_of_commonwealth,5,vap_race_hispanic,4.88,FALSE
PA,voters_of_commonwealth,5,vap_race_asian,6.64,FALSE
PA,voters_of_commonwealth,5,vap_race_other,2.93,FALSE
PA,voters_of_commonwealth,6,competitive,1,FALSE
PA,voters_of_commonwealth,6,pvi,-0.752083402971217,FALSE
PA,voters_of_commonwealth,6,vap_race_white,74.15,FALSE
PA,voters_of_commonwealth,6,vap_race_black,5.77,FALSE
PA,voters_of_commonwealth,6,vap_race_hispanic,14.02,FALSE
PA,voters_of_commonwealth,6,vap_race_asian,3.03,FALSE
PA,voters_of_commonwealth,6,vap_race_other,3.03,FALSE
PA,voters_of_commonwealth,7,competitive,1,FALSE
PA,voters_of_commonwealth,7,pvi,-0.260241909319059,FALSE
PA,voters_of_commonwealth,7,vap_race_white,70.35,FALSE
PA,voters_of_commonwealth,7,vap_race_black,6.16,FALSE
PA,voters_of_commonwealth,7,vap_race_hispanic,17.1,FALSE
PA,voters_of_commonwealth,7,vap_race_asian,3.35,FALSE
PA,voters_of_commonwealth,7,vap_race_other,3.04,FALSE
PA,voters_of_commonwealth,8,competitive,0,FALSE
PA,voters_of_commonwealth,8,pvi,-14.8077781387439,FALSE
PA,voters_of_commonwealth,8,vap_race_white,80.61,FALSE
PA,voters_of_commonwealth,8,vap_race_black,4.85,FALSE
PA,voters_of_commonwealth,8,vap_race_hispanic,9.95,FALSE
PA,voters_of_commonwealth,8,vap_race_asian,1.69,FALSE
PA,voters_of_commonwealth,8,vap_race_other,2.9,FALSE
PA,voters_of_commonwealth,9,competitive,0,FALSE
PA,voters_of_commonwealth,9,pvi,-40.6518749320985,FALSE
PA,voters_of_commonwealth,9,vap_race_white,90.99,FALSE
PA,voters_of_commonwealth,9,vap_race_black,2.43,FALSE
PA,voters_of_commonwealth,9,vap_race_hispanic,2.92,FALSE
PA,voters_of_commonwealth,9,vap_race_asian,0.93,FALSE
PA,voters_of_commonwealth,9,vap_race_other,2.74,FALSE
PA,voters_of_commonwealth,10,competitive,0,FALSE
PA,voters_of_commonwealth,10,pvi,-25.7855760390817,FALSE
PA,voters_of_commonwealth,10,vap_race_white,84.08,FALSE
PA,voters_of_commonwealth,10,vap_race_black,3.28,FALSE
PA,voters_of_commonwealth,10,vap_race_hispanic,7.8,FALSE
PA,voters_of_commonwealth,10,vap_race_asian,2.15,FALSE
PA,voters_of_commonwealth,10,vap_race_other,2.69,FALSE
PA,voters_of_commonwealth,11,competitive,0,FALSE
PA,voters_of_commonwealth,11,pvi,-12.5442709326372,FALSE
PA,voters_of_commonwealth,11,vap_race_white,74.35,FALSE
PA,voters_of_commonwealth,11,vap_race_black,9.26,FALSE
PA,voters_of_commonwealth,11,vap_race_hispanic,9.47,FALSE
PA,voters_of_commonwealth,11,vap_race_asian,3.53,FALSE
PA,voters_of_commonwealth,11,vap_race_other,3.4,FALSE
PA,voters_of_commonwealth,12,competitive,0,FALSE
PA,voters_of_commonwealth,12,pvi,-44.7854494141703,FALSE
PA,voters_of_commonwealth,12,vap_race_white,90.05,FALSE
PA,voters_of_commonwealth,12,vap_race_black,2.19,FALSE
PA,voters_of_commonwealth,12,vap_race_hispanic,3.19,FALSE
PA,voters_of_commonwealth,12,vap_race_asian,1.69,FALSE
PA,voters_of_commonwealth,12,vap_race_other,2.88,FALSE
PA,voters_of_commonwealth,13,competitive,0,FALSE
PA,voters_of_commonwealth,13,pvi,-38.3688290239301,FALSE
PA,voters_of_commonwealth,13,vap_race_white,90.41,FALSE
PA,voters_of_commonwealth,13,vap_race_black,2.57,FALSE
PA,voters_of_commonwealth,13,vap_race_hispanic,1.99,FALSE
PA,voters_of_commonwealth,13,vap_race_asian,2.05,FALSE
PA,voters_of_commonwealth,13,vap_race_other,2.97,FALSE
PA,voters_of_commonwealth,14,competitive,0,FALSE
PA,voters_of_commonwealth,14,pvi,-34.8590252847623,FALSE
PA,voters_of_commonwealth,14,vap_race_white,91.88,FALSE
PA,voters_of_commonwealth,14,vap_race_black,3.04,FALSE
PA,voters_of_commonwealth,14,vap_race_hispanic,1.27,FALSE
PA,voters_of_commonwealth,14,vap_race_asian,0.72,FALSE
PA,voters_of_commonwealth,14,vap_race_other,3.1,FALSE
PA,voters_of_commonwealth,15,competitive,0,FALSE
PA,voters_of_commonwealth,15,pvi,-25.9985838750541,FALSE
PA,voters_of_commonwealth,15,vap_race_white,89.67,FALSE
PA,voters_of_commonwealth,15,vap_race_black,3.64,FALSE
PA,voters_of_commonwealth,15,vap_race_hispanic,2.02,FALSE
PA,voters_of_commonwealth,15,vap_race_asian,1.31,FALSE
PA,voters_of_commonwealth,15,vap_race_other,3.36,FALSE
PA,voters_of_commonwealth,16,competitive,0,FALSE
PA,voters_of_commonwealth,16,pvi,-9.93517038817091,FALSE
PA,voters_of_commonwealth,16,vap_race_white,87.98,FALSE
PA,voters_of_commonwealth,16,vap_race_black,3.71,FALSE
PA,voters_of_commonwealth,16,vap_race_hispanic,1.89,FALSE
PA,voters_of_commonwealth,16,vap_race_asian,3.13,FALSE
PA,voters_of_commonwealth,16,vap_race_other,3.29,FALSE
PA,voters_of_commonwealth,17,competitive,0,FALSE
PA,voters_of_commonwealth,17,pvi,26.7823713257632,FALSE
PA,voters_of_commonwealth,17,vap_race_white,71.9,FALSE
PA,voters_of_commonwealth,17,vap_race_black,17.32,FALSE
PA,voters_of_commonwealth,17,vap_race_hispanic,2.58,FALSE
PA,voters_of_commonwealth,17,vap_race_asian,4.45,FALSE
PA,voters_of_commonwealth,17,vap_race_other,3.75,FALSE
PA,voters_of_commonwealth,statewide,efficiency_gap,-3.57990740398053,FALSE
PA,voters_of_commonwealth,statewide,median,-7.03620438817091,FALSE
RI,117,1,competitive,0,FALSE
RI,117,1,pvi,33.21795,FALSE
RI,117,2,competitive,0,FALSE
RI,117,2,pvi,16.46872,FALSE
RI,117,statewide,efficiency_gap,28.8016743922051,FALSE
RI,117,statewide,median,0.827915000000004,FALSE
RI,alternative_a,1,competitive,0,FALSE
RI,alternative_a,1,pvi,32.4060454858886,FALSE
RI,alternative_a,1,vap_race_white,67.83,FALSE
RI,alternative_a,1,vap_race_black,5.89,FALSE
RI,alternative_a,1,vap_race_hispanic,15.95,FALSE
RI,alternative_a,1,vap_race_asian,3.81,FALSE
RI,alternative_a,1,vap_race_other,6.52,FALSE
RI,alternative_a,2,competitive,0,FALSE
RI,alternative_a,2,pvi,16.5041820497508,FALSE
RI,alternative_a,2,vap_race_white,76.87,FALSE
RI,alternative_a,2,vap_race_black,3.57,FALSE
RI,alternative_a,2,vap_race_hispanic,12.46,FALSE
RI,alternative_a,2,vap_race_asian,3.27,FALSE
RI,alternative_a,2,vap_race_other,3.83,FALSE
RI,alternative_a,statewide,efficiency_gap,28.8016743922051,FALSE
RI,alternative_a,statewide,median,0.439693767819687,FALSE
SC,117,1,competitive,0,FALSE
SC,117,1,pvi,-14.22772,FALSE
SC,117,2,competitive,0,FALSE
SC,117,2,pvi,-19.36782,FALSE
SC,117,3,competitive,0,FALSE
SC,117,3,pvi,-43.59715,FALSE
SC,117,4,competitive,0,FALSE
SC,117,4,pvi,-28.15738,FALSE
SC,117,5,competitive,0,FALSE
SC,117,5,pvi,-23.16782,FALSE
SC,117,6,competitive,0,FALSE
SC,117,6,pvi,29.73688,FALSE
SC,117,7,competitive,0,FALSE
SC,117,7,pvi,-24.63395,FALSE
SC,117,statewide,efficiency_gap,-26.5745904538561,FALSE
SC,117,statewide,median,-4.52807,FALSE
SC,house_draft,1,competitive,0,FALSE
SC,house_draft,1,pvi,-9.74366062051352,FALSE
SC,house_draft,1,vap_race_white,68.39,FALSE
SC,house_draft,1,vap_race_black,19.75,FALSE
SC,house_draft,1,vap_race_hispanic,5.48,FALSE
SC,house_draft,1,vap_race_asian,2.13,FALSE
SC,house_draft,1,vap_race_other,4.25,FALSE
SC,house_draft,2,competitive,0,FALSE
SC,house_draft,2,pvi,-26.55071203236,FALSE
SC,house_draft,2,vap_race_white,68.79,FALSE
SC,house_draft,2,vap_race_black,19.01,FALSE
