state,map,district,metric,value,map_approved
MI,proposal_15,08,competitive,0.0,False
MI,proposal_15,08,pvi,-25.9980157678851,False
MI,proposal_15,08,vap_race_white,85.23,False
MI,proposal_15,08,vap_race_black,5.05,False
MI,proposal_15,08,vap_race_hispanic,4.29,False
MI,proposal_15,08,vap_race_asian,1.01,False
MI,proposal_15,08,vap_race_other,4.43,False
MI,proposal_15,09,competitive,0.0,False
MI,proposal_15,09,pvi,-9.49108257805264,False
MI,proposal_15,09,vap_race_white,79.84,False
MI,proposal_15,09,vap_race_black,6.69,False
MI,proposal_15,09,vap_race_hispanic,6.83,False
MI,proposal_15,09,vap_race_asian,2.26,False
MI,proposal_15,09,vap_race_other,4.37,False
MI,proposal_15,10,competitive,0.0,False
MI,proposal_15,10,pvi,-32.5486738886101,False
MI,proposal_15,10,vap_race_white,89.45,False
MI,proposal_15,10,vap_race_black,2.32,False
MI,proposal_15,10,vap_race_hispanic,3.13,False
MI,proposal_15,10,vap_race_asian,1.29,False
MI,proposal_15,10,vap_race_other,3.81,False
MI,proposal_15,11,competitive,1.0,False
MI,proposal_15,11,pvi,-1.56186064421877,False
MI,proposal_15,11,vap_race_white,76.16,False
MI,proposal_15,11,vap_race_black,13.95,False
MI,proposal_15,11,vap_race_hispanic,4.48,False
MI,proposal_15,11,vap_race_asian,1.13,False
MI,proposal_15,11,vap_race_other,4.28,False
MI,proposal_15,12,competitive,0.0,False
MI,proposal_15,12,pvi,-23.0353265194173,False
MI,proposal_15,12,vap_race_white,90.64,False
MI,proposal_15,12,vap_race_black,1.09,False
MI,proposal_15,12,vap_race_hispanic,1.65,False
MI,proposal_15,12,vap_race_asian,0.57,False
MI,proposal_15,12,vap_race_other,6.05,False
MI,proposal_15,13,competitive,0.0,False
MI,proposal_15,13,pvi,-24.7276654097622,False
MI,proposal_15,13,vap_race_white,86.85,False
MI,proposal_15,13,vap_race_black,4.22,False
MI,proposal_15,13,vap_race_hispanic,3.94,False
MI,proposal_15,13,vap_race_asian,0.64,False
MI,proposal_15,13,vap_race_other,4.34,False
MI,proposal_15,statewide,efficiency_gap,-7.67960628664922,False
MI,proposal_15,statewide,median,-3.69333952941043,False
MI,proposal_16,01,competitive,0.0,False
MI,proposal_16,01,pvi,44.5701843737509,False
MI,proposal_16,01,vap_race_white,40.49,False
MI,proposal_16,01,vap_race_black,43.6,False
MI,proposal_16,01,vap_race_hispanic,8.84,False
MI,proposal_16,01,vap_race_asian,2.93,False
MI,proposal_16,01,vap_race_other,4.14,False
MI,proposal_16,02,competitive,0.0,False
MI,proposal_16,02,pvi,44.7356085896268,False
MI,proposal_16,02,vap_race_white,46.52,False
MI,proposal_16,02,vap_race_black,44.9,False
MI,proposal_16,02,vap_race_hispanic,2.78,False
MI,proposal_16,02,vap_race_asian,1.93,False
MI,proposal_16,02,vap_race_other,3.86,False
MI,proposal_16,03,competitive,0.0,False
MI,proposal_16,03,pvi,16.7227742148015,False
MI,proposal_16,03,vap_race_white,69.27,False
MI,proposal_16,03,vap_race_black,12.8,False
MI,proposal_16,03,vap_race_hispanic,4.5,False
MI,proposal_16,03,vap_race_asian,9.72,False
MI,proposal_16,03,vap_race_other,3.72,False
MI,proposal_16,04,competitive,0.0,False
MI,proposal_16,04,pvi,-6.98104839596052,False
MI,proposal_16,04,vap_race_white,77.1,False
MI,proposal_16,04,vap_race_black,7.59,False
MI,proposal_16,04,vap_race_hispanic,8.6,False
MI,proposal_16,04,vap_race_asian,2.95,False
MI,proposal_16,04,vap_race_other,3.76,False
MI,proposal_16,05,competitive,1.0,False
MI,proposal_16,05,pvi,-3.99875690227725,False
MI,proposal_16,05,vap_race_white,81.85,False
MI,proposal_16,05,vap_race_black,6.08,False
MI,proposal_16,05,vap_race_hispanic,4.84,False
MI,proposal_16,05,vap_race_asian,2.99,False
MI,proposal_16,05,vap_race_other,4.24,False
MI,proposal_16,06,competitive,0.0,False
MI,proposal_16,06,pvi,-6.20432720714741,False
MI,proposal_16,06,vap_race_white,75.83,False
MI,proposal_16,06,vap_race_black,11.99,False
MI,proposal_16,06,vap_race_hispanic,2.61,False
MI,proposal_16,06,vap_race_asian,5.74,False
MI,proposal_16,06,vap_race_other,3.84,False
MI,proposal_16,07,competitive,0.0,False
MI,proposal_16,07,pvi,19.1651968253406,False
MI,proposal_16,07,vap_race_white,72.96,False
MI,proposal_16,07,vap_race_black,9.24,False
MI,proposal_16,07,vap_race_hispanic,4.29,False
MI,proposal_16,07,vap_race_asian,8.97,False
MI,proposal_16,07,vap_race_other,4.54,False
MI,proposal_16,08,competitive,0.0,False
MI,proposal_16,08,pvi,-25.9915682812133,False
MI,proposal_16,08,vap_race_white,85.23,False
MI,proposal_16,08,vap_race_black,5.05,False
MI,proposal_16,08,vap_race_hispanic,4.29,False
MI,proposal_16,08,vap_race_asian,1.01,False
MI,proposal_16,08,vap_race_other,4.43,False
MI,proposal_16,09,competitive,0.0,False
MI,proposal_16,09,pvi,-9.48463509138092,False
MI,proposal_16,09,vap_race_white,79.84,False
MI,proposal_16,09,vap_race_black,6.69,False
MI,proposal_16,09,vap_race_hispanic,6.83,False
MI,proposal_16,09,vap_race_asian,2.26,False
MI,proposal_16,09,vap_race_other,4.37,False
MI,proposal_16,10,competitive,0.0,False
MI,proposal_16,10,pvi,-31.8912562476942,False
MI,proposal_16,10,vap_race_white,89.29,False
MI,proposal_16,10,vap_race_black,2.36,False
MI,proposal_16,10,vap_race_hispanic,3.1,False
MI,proposal_16,10,vap_race_asian,1.41,False
MI,proposal_16,10,vap_race_other,3.84,False
MI,proposal_16,11,competitive,1.0,False
MI,proposal_16,11,pvi,-1.55541315754705,False
MI,proposal_16,11,vap_race_white,76.16,False
MI,proposal_16,11,vap_race_black,13.95,False
MI,proposal_16,11,vap_race_hispanic,4.48,False
MI,proposal_16,11,vap_race_asian,1.13,False
MI,proposal_16,11,vap_race_other,4.28,False
MI,proposal_16,12,competitive,0.0,False
MI,proposal_16,12,pvi,-23.0288790327456,False
MI,proposal_16,12,vap_race_white,90.64,False
MI,proposal_16,12,vap_race_black,1.09,False
MI,proposal_16,12,vap_race_hispanic,1.65,False
MI,proposal_16,12,vap_race_asian,0.57,False
MI,proposal_16,12,vap_race_other,6.05,False
MI,proposal_16,13,competitive,0.0,False
MI,proposal_16,13,pvi,-24.7212179230905,False
MI,proposal_16,13,vap_race_white,86.85,False
MI,proposal_16,13,vap_race_black,4.22,False
MI,proposal_16,13,vap_race_hispanic,3.94,False
MI,proposal_16,13,vap_race_asian,0.64,False
MI,proposal_16,13,vap_race_other,4.34,False
MI,proposal_16,statewide,efficiency_gap,-7.44308713505224,False
MI,proposal_16,statewide,median,-4.55876120714741,False
MI,proposal_17,01,competitive,0.0,False
MI,proposal_17,01,pvi,42.8907208214567,False
MI,proposal_17,01,vap_race_white,41.85,False
MI,proposal_17,01,vap_race_black,41.41,False
MI,proposal_17,01,vap_race_hispanic,8.18,False
MI,proposal_17,01,vap_race_asian,4.52,False
MI,proposal_17,01,vap_race_other,4.03,False
MI,proposal_17,02,competitive,0.0,False
MI,proposal_17,02,pvi,40.2884498081157,False
MI,proposal_17,02,vap_race_white,48.81,False
MI,proposal_17,02,vap_race_black,42.17,False
MI,proposal_17,02,vap_race_hispanic,3.16,False
MI,proposal_17,02,vap_race_asian,1.77,False
MI,proposal_17,02,vap_race_other,4.09,False
MI,proposal_17,03,competitive,0.0,False
MI,proposal_17,03,pvi,22.8990817441802,False
MI,proposal_17,03,vap_race_white,64.29,False
MI,proposal_17,03,vap_race_black,19.66,False
MI,proposal_17,03,vap_race_hispanic,4.39,False
MI,proposal_17,03,vap_race_asian,7.97,False
MI,proposal_17,03,vap_race_other,3.68,False
MI,proposal_17,04,competitive,0.0,False
MI,proposal_17,04,pvi,-6.98749588263223,False
MI,proposal_17,04,vap_race_white,77.1,False
MI,proposal_17,04,vap_race_black,7.59,False
MI,proposal_17,04,vap_race_hispanic,8.6,False
MI,proposal_17,04,vap_race_asian,2.95,False
MI,proposal_17,04,vap_race_other,3.76,False
MI,proposal_17,05,competitive,1.0,False
MI,proposal_17,05,pvi,-4.00520438894896,False
MI,proposal_17,05,vap_race_white,81.85,False
MI,proposal_17,05,vap_race_black,6.08,False
MI,proposal_17,05,vap_race_hispanic,4.84,False
MI,proposal_17,05,vap_race_asian,2.99,False
MI,proposal_17,05,vap_race_other,4.24,False
MI,proposal_17,06,competitive,0.0,False
MI,proposal_17,06,pvi,-5.33890552941043,False
MI,proposal_17,06,vap_race_white,76.5,False
MI,proposal_17,06,vap_race_black,9.93,False
MI,proposal_17,06,vap_race_hispanic,2.65,False
MI,proposal_17,06,vap_race_asian,7.25,False
MI,proposal_17,06,vap_race_other,3.67,False
MI,proposal_17,07,competitive,0.0,False
MI,proposal_17,07,pvi,19.204091979845,False
MI,proposal_17,07,vap_race_white,73.52,False
MI,proposal_17,07,vap_race_black,9.32,False
MI,proposal_17,07,vap_race_hispanic,4.57,False
MI,proposal_17,07,vap_race_asian,7.92,False
MI,proposal_17,07,vap_race_other,4.67,False
MI,proposal_17,08,competitive,0.0,False
MI,proposal_17,08,pvi,-25.9980157678851,False
MI,proposal_17,08,vap_race_white,85.23,False
MI,proposal_17,08,vap_race_black,5.05,False
MI,proposal_17,08,vap_race_hispanic,4.29,False
MI,proposal_17,08,vap_race_asian,1.01,False
MI,proposal_17,08,vap_race_other,4.43,False
MI,proposal_17,09,competitive,0.0,False
MI,proposal_17,09,pvi,-9.49108257805264,False
MI,proposal_17,09,vap_race_white,79.84,False
MI,proposal_17,09,vap_race_black,6.69,False
MI,proposal_17,09,vap_race_hispanic,6.83,False
MI,proposal_17,09,vap_race_asian,2.26,False
MI,proposal_17,09,vap_race_other,4.37,False
MI,proposal_17,10,competitive,0.0,False
MI,proposal_17,10,pvi,-32.5486738886101,False
MI,proposal_17,10,vap_race_white,89.45,False
MI,proposal_17,10,vap_race_black,2.32,False
MI,proposal_17,10,vap_race_hispanic,3.13,False
MI,proposal_17,10,vap_race_asian,1.29,False
MI,proposal_17,10,vap_race_other,3.81,False
MI,proposal_17,11,competitive,1.0,False
MI,proposal_17,11,pvi,-1.56186064421877,False
MI,proposal_17,11,vap_race_white,76.16,False
MI,proposal_17,11,vap_race_black,13.95,False
MI,proposal_17,11,vap_race_hispanic,4.48,False
MI,proposal_17,11,vap_race_asian,1.13,False
MI,proposal_17,11,vap_race_other,4.28,False
MI,proposal_17,12,competitive,0.0,False
MI,proposal_17,12,pvi,-23.0353265194173,False
MI,proposal_17,12,vap_race_white,90.64,False
MI,proposal_17,12,vap_race_black,1.09,False
MI,proposal_17,12,vap_race_hispanic,1.65,False
MI,proposal_17,12,vap_race_asian,0.57,False
MI,proposal_17,12,vap_race_other,6.05,False
MI,proposal_17,13,competitive,0.0,False
MI,proposal_17,13,pvi,-24.7276654097622,False
MI,proposal_17,13,vap_race_white,86.85,False
MI,proposal_17,13,vap_race_black,4.22,False
MI,proposal_17,13,vap_race_hispanic,3.94,False
MI,proposal_17,13,vap_race_asian,0.64,False
MI,proposal_17,13,vap_race_other,4.34,False
MI,proposal_17,statewide,efficiency_gap,-7.67960628664922,False
MI,proposal_17,statewide,median,-3.69333952941043,False
MI,proposal_18,01,competitive,0.0,False
MI,proposal_18,01,pvi,42.88129564677,False
MI,proposal_18,01,vap_race_white,41.85,False
MI,proposal_18,01,vap_race_black,41.41,False
MI,proposal_18,01,vap_race_hispanic,8.18,False
MI,proposal_18,01,vap_race_asian,4.52,False
MI,proposal_18,01,vap_race_other,4.03,False
MI,proposal_18,02,competitive,0.0,False
MI,proposal_18,02,pvi,40.2790246334291,False
MI,proposal_18,02,vap_race_white,48.81,False
MI,proposal_18,02,vap_race_black,42.17,False
MI,proposal_18,02,vap_race_hispanic,3.16,False
MI,proposal_18,02,vap_race_asian,1.77,False
MI,proposal_18,02,vap_race_other,4.09,False
MI,proposal_18,03,competitive,0.0,False
MI,proposal_18,03,pvi,11.9332916040056,False
MI,proposal_18,03,vap_race_white,66.51,False
MI,proposal_18,03,vap_race_black,17.33,False
MI,proposal_18,03,vap_race_hispanic,4.47,False
MI,proposal_18,03,vap_race_asian,8.0,False
MI,proposal_18,03,vap_race_other,3.7,False
MI,proposal_18,04,competitive,0.0,False
MI,proposal_18,04,pvi,-6.99692105731889,False
MI,proposal_18,04,vap_race_white,77.1,False
MI,proposal_18,04,vap_race_black,7.59,False
MI,proposal_18,04,vap_race_hispanic,8.6,False
MI,proposal_18,04,vap_race_asian,2.95,False
MI,proposal_18,04,vap_race_other,3.76,False
MI,proposal_18,05,competitive,1.0,False
MI,proposal_18,05,pvi,-4.01462956363562,False
MI,proposal_18,05,vap_race_white,81.85,False
MI,proposal_18,05,vap_race_black,6.08,False
MI,proposal_18,05,vap_race_hispanic,4.84,False
MI,proposal_18,05,vap_race_asian,2.99,False
MI,proposal_18,05,vap_race_other,4.24,False
MI,proposal_18,06,competitive,0.0,False
MI,proposal_18,06,pvi,6.75479570024535,False
MI,proposal_18,06,vap_race_white,74.62,False
MI,proposal_18,06,vap_race_black,11.96,False
MI,proposal_18,06,vap_race_hispanic,2.68,False
MI,proposal_18,06,vap_race_asian,6.99,False
MI,proposal_18,06,vap_race_other,3.76,False
MI,proposal_18,07,competitive,0.0,False
MI,proposal_18,07,pvi,19.1946668051583,False
MI,proposal_18,07,vap_race_white,73.52,False
MI,proposal_18,07,vap_race_black,9.32,False
MI,proposal_18,07,vap_race_hispanic,4.57,False
MI,proposal_18,07,vap_race_asian,7.92,False
MI,proposal_18,07,vap_race_other,4.67,False
MI,proposal_18,08,competitive,0.0,False
MI,proposal_18,08,pvi,-26.0074409425717,False
MI,proposal_18,08,vap_race_white,85.23,False
MI,proposal_18,08,vap_race_black,5.05,False
MI,proposal_18,08,vap_race_hispanic,4.29,False
MI,proposal_18,08,vap_race_asian,1.01,False
MI,proposal_18,08,vap_race_other,4.43,False
MI,proposal_18,09,competitive,0.0,False
MI,proposal_18,09,pvi,-9.50050775273929,False
MI,proposal_18,09,vap_race_white,79.84,False
MI,proposal_18,09,vap_race_black,6.69,False
MI,proposal_18,09,vap_race_hispanic,6.83,False
MI,proposal_18,09,vap_race_asian,2.26,False
MI,proposal_18,09,vap_race_other,4.37,False
MI,proposal_18,10,competitive,0.0,False
MI,proposal_18,10,pvi,-33.2147514184452,False
MI,proposal_18,10,vap_race_white,88.96,False
MI,proposal_18,10,vap_race_black,2.72,False
MI,proposal_18,10,vap_race_hispanic,3.05,False
MI,proposal_18,10,vap_race_asian,1.57,False
MI,proposal_18,10,vap_race_other,3.69,False
MI,proposal_18,11,competitive,1.0,False
MI,proposal_18,11,pvi,-1.57128581890542,False
MI,proposal_18,11,vap_race_white,76.16,False
MI,proposal_18,11,vap_race_black,13.95,False
MI,proposal_18,11,vap_race_hispanic,4.48,False
MI,proposal_18,11,vap_race_asian,1.13,False
MI,proposal_18,11,vap_race_other,4.28,False
MI,proposal_18,12,competitive,0.0,False
MI,proposal_18,12,pvi,-23.0447516941039,False
MI,proposal_18,12,vap_race_white,90.64,False
MI,proposal_18,12,vap_race_black,1.09,False
MI,proposal_18,12,vap_race_hispanic,1.65,False
MI,proposal_18,12,vap_race_asian,0.57,False
MI,proposal_18,12,vap_race_other,6.05,False
MI,proposal_18,13,competitive,0.0,False
MI,proposal_18,13,pvi,-24.7370905844489,False
MI,proposal_18,13,vap_race_white,86.85,False
MI,proposal_18,13,vap_race_black,4.22,False
MI,proposal_18,13,vap_race_hispanic,3.94,False
MI,proposal_18,13,vap_race_asian,0.64,False
MI,proposal_18,13,vap_race_other,4.34,False
MI,proposal_18,statewide,efficiency_gap,0.387852597652137,False
MI,proposal_18,statewide,median,-2.36906356363562,False
MI,proposal_19,01,competitive,0.0,False
MI,proposal_19,01,pvi,42.8813068545565,False
MI,proposal_19,01,vap_race_white,41.85,False
MI,proposal_19,01,vap_race_black,41.41,False
MI,proposal_19,01,vap_race_hispanic,8.18,False
MI,proposal_19,01,vap_race_asian,4.52,False
MI,proposal_19,01,vap_race_other,4.03,False
MI,proposal_19,02,competitive,0.0,False
MI,proposal_19,02,pvi,40.2790358412156,False
MI,proposal_19,02,vap_race_white,48.81,False
MI,proposal_19,02,vap_race_black,42.17,False
MI,proposal_19,02,vap_race_hispanic,3.16,False
MI,proposal_19,02,vap_race_asian,1.77,False
MI,proposal_19,02,vap_race_other,4.09,False
MI,proposal_19,03,competitive,0.0,False
MI,proposal_19,03,pvi,11.9330444991265,False
MI,proposal_19,03,vap_race_white,66.51,False
MI,proposal_19,03,vap_race_black,17.33,False
MI,proposal_19,03,vap_race_hispanic,4.47,False
MI,proposal_19,03,vap_race_asian,8.0,False
MI,proposal_19,03,vap_race_other,3.7,False
MI,proposal_19,04,competitive,0.0,False
MI,proposal_19,04,pvi,-6.99690984953241,False
MI,proposal_19,04,vap_race_white,77.1,False
MI,proposal_19,04,vap_race_black,7.59,False
MI,proposal_19,04,vap_race_hispanic,8.6,False
MI,proposal_19,04,vap_race_asian,2.95,False
MI,proposal_19,04,vap_race_other,3.76,False
MI,proposal_19,05,competitive,1.0,False
MI,proposal_19,05,pvi,-4.01461835584914,False
MI,proposal_19,05,vap_race_white,81.85,False
MI,proposal_19,05,vap_race_black,6.08,False
MI,proposal_19,05,vap_race_hispanic,4.84,False
MI,proposal_19,05,vap_race_asian,2.99,False
MI,proposal_19,05,vap_race_other,4.24,False
MI,proposal_19,06,competitive,0.0,False
MI,proposal_19,06,pvi,6.75508101294723,False
MI,proposal_19,06,vap_race_white,74.62,False
MI,proposal_19,06,vap_race_black,11.96,False
MI,proposal_19,06,vap_race_hispanic,2.68,False
MI,proposal_19,06,vap_race_asian,6.99,False
MI,proposal_19,06,vap_race_other,3.76,False
MI,proposal_19,07,competitive,0.0,False
MI,proposal_19,07,pvi,19.1946780129448,False
MI,proposal_19,07,vap_race_white,73.52,False
MI,proposal_19,07,vap_race_black,9.32,False
MI,proposal_19,07,vap_race_hispanic,4.57,False
MI,proposal_19,07,vap_race_asian,7.92,False
MI,proposal_19,07,vap_race_other,4.67,False
MI,proposal_19,08,competitive,0.0,False
MI,proposal_19,08,pvi,-26.0074297347852,False
MI,proposal_19,08,vap_race_white,85.23,False
MI,proposal_19,08,vap_race_black,5.05,False
MI,proposal_19,08,vap_race_hispanic,4.29,False
MI,proposal_19,08,vap_race_asian,1.01,False
MI,proposal_19,08,vap_race_other,4.43,False
MI,proposal_19,09,competitive,0.0,False
MI,proposal_19,09,pvi,-9.50049654495282,False
MI,proposal_19,09,vap_race_white,79.84,False
MI,proposal_19,09,vap_race_black,6.69,False
MI,proposal_19,09,vap_race_hispanic,6.83,False
MI,proposal_19,09,vap_race_asian,2.26,False
MI,proposal_19,09,vap_race_other,4.37,False
MI,proposal_19,10,competitive,0.0,False
MI,proposal_19,10,pvi,-33.2153388078054,False
MI,proposal_19,10,vap_race_white,88.96,False
MI,proposal_19,10,vap_race_black,2.72,False
MI,proposal_19,10,vap_race_hispanic,3.05,False
MI,proposal_19,10,vap_race_asian,1.57,False
MI,proposal_19,10,vap_race_other,3.69,False
MI,proposal_19,11,competitive,1.0,False
MI,proposal_19,11,pvi,-1.57127461111895,False
MI,proposal_19,11,vap_race_white,76.16,False
MI,proposal_19,11,vap_race_black,13.95,False
MI,proposal_19,11,vap_race_hispanic,4.48,False
MI,proposal_19,11,vap_race_asian,1.13,False
MI,proposal_19,11,vap_race_other,4.28,False
MI,proposal_19,12,competitive,0.0,False
MI,proposal_19,12,pvi,-23.0447404863175,False
MI,proposal_19,12,vap_race_white,90.64,False
MI,proposal_19,12,vap_race_black,1.09,False
MI,proposal_19,12,vap_race_hispanic,1.65,False
MI,proposal_19,12,vap_race_asian,0.57,False
MI,proposal_19,12,vap_race_other,6.05,False
MI,proposal_19,13,competitive,0.0,False
MI,proposal_19,13,pvi,-24.7370793766624,False
MI,proposal_19,13,vap_race_white,86.85,False
MI,proposal_19,13,vap_race_black,4.22,False
MI,proposal_19,13,vap_race_hispanic,3.94,False
MI,proposal_19,13,vap_race_asian,0.64,False
MI,proposal_19,13,vap_race_other,4.34,False
MI,proposal_19,statewide,efficiency_gap,0.387871813001904,False
MI,proposal_19,statewide,median,-2.36905235584914,False
MI,proposal_20,01,competitive,0.0,False
MI,proposal_20,01,pvi,42.88129564677,False
MI,proposal_20,01,vap_race_white,41.85,False
MI,proposal_20,01,vap_race_black,41.41,False
MI,proposal_20,01,vap_race_hispanic,8.18,False
MI,proposal_20,01,vap_race_asian,4.52,False
MI,proposal_20,01,vap_race_other,4.03,False
MI,proposal_20,02,competitive,0.0,False
MI,proposal_20,02,pvi,40.2790246334291,False
MI,proposal_20,02,vap_race_white,48.81,False
MI,proposal_20,02,vap_race_black,42.17,False
MI,proposal_20,02,vap_race_hispanic,3.16,False
MI,proposal_20,02,vap_race_asian,1.77,False
MI,proposal_20,02,vap_race_other,4.09,False
MI,proposal_20,03,competitive,0.0,False
MI,proposal_20,03,pvi,11.9332916040056,False
MI,proposal_20,03,vap_race_white,66.51,False
MI,proposal_20,03,vap_race_black,17.33,False
MI,proposal_20,03,vap_race_hispanic,4.47,False
MI,proposal_20,03,vap_race_asian,8.0,False
MI,proposal_20,03,vap_race_other,3.7,False
MI,proposal_20,04,competitive,0.0,False
MI,proposal_20,04,pvi,-6.99692105731889,False
MI,proposal_20,04,vap_race_white,77.1,False
MI,proposal_20,04,vap_race_black,7.59,False
MI,proposal_20,04,vap_race_hispanic,8.6,False
MI,proposal_20,04,vap_race_asian,2.95,False
MI,proposal_20,04,vap_race_other,3.76,False
MI,proposal_20,05,competitive,1.0,False
MI,proposal_20,05,pvi,-4.01462956363562,False
MI,proposal_20,05,vap_race_white,81.85,False
MI,proposal_20,05,vap_race_black,6.08,False
MI,proposal_20,05,vap_race_hispanic,4.84,False
MI,proposal_20,05,vap_race_asian,2.99,False
MI,proposal_20,05,vap_race_other,4.24,False
MI,proposal_20,06,competitive,0.0,False
MI,proposal_20,06,pvi,6.75479570024535,False
MI,proposal_20,06,vap_race_white,74.62,False
MI,proposal_20,06,vap_race_black,11.96,False
MI,proposal_20,06,vap_race_hispanic,2.68,False
MI,proposal_20,06,vap_race_asian,6.99,False
MI,proposal_20,06,vap_race_other,3.76,False
MI,proposal_20,07,competitive,0.0,False
MI,proposal_20,07,pvi,19.1946668051583,False
MI,proposal_20,07,vap_race_white,73.52,False
MI,proposal_20,07,vap_race_black,9.32,False
MI,proposal_20,07,vap_race_hispanic,4.57,False
MI,proposal_20,07,vap_race_asian,7.92,False
MI,proposal_20,07,vap_race_other,4.67,False
MI,proposal_20,08,competitive,0.0,False
MI,proposal_20,08,pvi,-26.0074409425717,False
MI,proposal_20,08,vap_race_white,85.23,False
MI,proposal_20,08,vap_race_black,5.05,False
MI,proposal_20,08,vap_race_hispanic,4.29,False
MI,proposal_20,08,vap_race_asian,1.01,False
MI,proposal_20,08,vap_race_other,4.43,False
MI,proposal_20,09,competitive,0.0,False
MI,proposal_20,09,pvi,-9.50050775273929,False
MI,proposal_20,09,vap_race_white,79.84,False
MI,proposal_20,09,vap_race_black,6.69,False
MI,proposal_20,09,vap_race_hispanic,6.83,False
MI,proposal_20,09,vap_race_asian,2.26,False
MI,proposal_20,09,vap_race_other,4.37,False
MI,proposal_20,10,competitive,0.0,False
MI,proposal_20,10,pvi,-33.2147514184452,False
MI,proposal_20,10,vap_race_white,88.96,False
MI,proposal_20,10,vap_race_black,2.72,False
MI,proposal_20,10,vap_race_hispanic,3.05,False
MI,proposal_20,10,vap_race_asian,1.57,False
MI,proposal_20,10,vap_race_other,3.69,False
MI,proposal_20,11,competitive,1.0,False
MI,proposal_20,11,pvi,-1.57128581890542,False
MI,proposal_20,11,vap_race_white,76.16,False
MI,proposal_20,11,vap_race_black,13.95,False
MI,proposal_20,11,vap_race_hispanic,4.48,False
MI,proposal_20,11,vap_race_asian,1.13,False
MI,proposal_20,11,vap_race_other,4.28,False
MI,proposal_20,12,competitive,0.0,False
MI,proposal_20,12,pvi,-23.0447516941039,False
MI,proposal_20,12,vap_race_white,90.64,False
MI,proposal_20,12,vap_race_black,1.09,False
MI,proposal_20,12,vap_race_hispanic,1.65,False
MI,proposal_20,12,vap_race_asian,0.57,False
MI,proposal_20,12,vap_race_other,6.05,False
MI,proposal_20,13,competitive,0.0,False
MI,proposal_20,13,pvi,-24.7370905844489,False
MI,proposal_20,13,vap_race_white,86.85,False
MI,proposal_20,13,vap_race_black,4.22,False
MI,proposal_20,13,vap_race_hispanic,3.94,False
MI,proposal_20,13,vap_race_asian,0.64,False
MI,proposal_20,13,vap_race_other,4.34,False
MI,proposal_20,statewide,efficiency_gap,0.387852597652137,False
MI,proposal_20,statewide,median,-2.36906356363562,False
MI,proposal_21,01,competitive,0.0,False
MI,proposal_21,01,pvi,45.9073254800927,False
MI,proposal_21,01,vap_race_white,39.45,False
MI,proposal_21,01,vap_race_black,44.78,False
MI,proposal_21,01,vap_race_hispanic,8.78,False
MI,proposal_21,01,vap_race_asian,2.9,False
MI,proposal_21,01,vap_race_other,4.09,False
MI,proposal_21,02,competitive,0.0,False
MI,proposal_21,02,pvi,43.7387179384002,False
MI,proposal_21,02,vap_race_white,47.46,False
MI,proposal_21,02,vap_race_black,43.81,False
MI,proposal_21,02,vap_race_hispanic,2.86,False
MI,proposal_21,02,vap_race_asian,1.97,False
MI,proposal_21,02,vap_race_other,3.91,False
MI,proposal_21,03,competitive,0.0,False
MI,proposal_21,03,pvi,14.6403884692636,False
MI,proposal_21,03,vap_race_white,70.91,False
MI,proposal_21,03,vap_race_black,12.51,False
MI,proposal_21,03,vap_race_hispanic,4.47,False
MI,proposal_21,03,vap_race_asian,8.34,False
MI,proposal_21,03,vap_race_other,3.78,False
MI,proposal_21,04,competitive,1.0,False
MI,proposal_21,04,pvi,2.46314751962485,False
MI,proposal_21,04,vap_race_white,73.98,False
MI,proposal_21,04,vap_race_black,10.25,False
MI,proposal_21,04,vap_race_hispanic,8.82,False
MI,proposal_21,04,vap_race_asian,2.96,False
MI,proposal_21,04,vap_race_other,3.99,False
MI,proposal_21,05,competitive,1.0,False
MI,proposal_21,05,pvi,-3.68620629475124,False
MI,proposal_21,05,vap_race_white,82.03,False
MI,proposal_21,05,vap_race_black,5.67,False
MI,proposal_21,05,vap_race_hispanic,4.77,False
MI,proposal_21,05,vap_race_asian,3.23,False
MI,proposal_21,05,vap_race_other,4.31,False
MI,proposal_21,06,competitive,0.0,False
MI,proposal_21,06,pvi,-5.62218786532687,False
MI,proposal_21,06,vap_race_white,75.73,False
MI,proposal_21,06,vap_race_black,12.09,False
MI,proposal_21,06,vap_race_hispanic,2.56,False
MI,proposal_21,06,vap_race_asian,5.78,False
MI,proposal_21,06,vap_race_other,3.85,False
MI,proposal_21,07,competitive,0.0,False
MI,proposal_21,07,pvi,21.0421095898768,False
MI,proposal_21,07,vap_race_white,71.36,False
MI,proposal_21,07,vap_race_black,9.58,False
MI,proposal_21,07,vap_race_hispanic,4.34,False
MI,proposal_21,07,vap_race_asian,10.21,False
MI,proposal_21,07,vap_race_other,4.51,False
MI,proposal_21,08,competitive,0.0,False
MI,proposal_21,08,pvi,-27.5907458726006,False
MI,proposal_21,08,vap_race_white,86.65,False
MI,proposal_21,08,vap_race_black,4.02,False
MI,proposal_21,08,vap_race_hispanic,4.12,False
MI,proposal_21,08,vap_race_asian,0.85,False
MI,proposal_21,08,vap_race_other,4.34,False
MI,proposal_21,09,competitive,0.0,False
MI,proposal_21,09,pvi,-8.98959308848578,False
MI,proposal_21,09,vap_race_white,78.46,False
MI,proposal_21,09,vap_race_black,7.68,False
MI,proposal_21,09,vap_race_hispanic,7.02,False
MI,proposal_21,09,vap_race_asian,2.48,False
